TeamId,TeamName,PrivateLeaderboardRank,PrivateLeaderboardScore
7065790,ElenMo,3184.0,0.30927
7065819,NoLogic,2881.0,0.25316
7065820,Irina Skorynina,2928.0,0.25317
7065835,HARUMASA SUZUKI,3223.0,0.31388
7066338,TeKa,3582.0,0.3375
7066387,Qianyun Wen,2515.0,0.23544
7066439,Jacob Gold,3384.0,0.3375
7066712,ML_Bear,2268.0,0.23251
7066737,sotaromaejima,156.0,0.21966999999999998
7066800,TeamFDS,2768.0,0.24479
7066815,Vlad,893.0,0.22316999999999998
7066878,Tarlan Nazarov,609.0,0.22230999999999998
7066975,Van-Tien Pham,1104.0,0.22339
7067001,Alexandre Borel,3482.0,0.3375
7067048,WesternX,1611.0,0.22574
7067171,Debmalya Ray,3804.0,4.69925
7067200,Riku Suzuki,2625.0,0.23901999999999998
7067216,Alex2000145,3185.0,0.30927
7067294,Kieran McGee,3623.0,0.39548
7067331,C. C. Chen,3807.0,41.027159999999995
7067448,Zhu,3398.0,0.3375
7067462,Kiran Ch,2983.0,0.26253000000000004
7067476,Zharath,2964.0,0.25838
7067580,yoctofoot,1532.0,0.22521
7067599,Carbon Leakage,2333.0,0.23413
7067743,Evgenia Volkova,95.0,0.21873
7067949,RosePie,2626.0,0.23901999999999998
7068296,Shivaditya Meduri,3325.0,0.3375
7068336,CcyBborg,3170.0,0.30543000000000003
7068346,OrthogonalAlpha,3613.0,0.38085
7068398,smokyjp,2400.0,0.23514000000000002
7068402,NEWGAME,1374.0,0.22435
7068546,Pavel Korobov,1130.0,0.22341
7069044,donuts,1781.0,0.22675
7069057,haruto,2141.0,0.22891
7069095,Krishna2,2299.0,0.23334000000000002
7069150,Felipe Pasquevich,3391.0,0.3375
7069204,lucy,2944.0,0.25437
7069316,Senna,506.0,0.22223
7069724,wwz,594.0,0.22230999999999998
7069784,El Vlado,2681.0,0.24126999999999998
7069843,goforu,1333.0,0.2242
7069899,ZhexinJiang,289.0,0.22111
7069970,梭哈,1795.0,0.2269
7070077,Cormac,781.0,0.22291999999999998
7070195,Guenter Zengerle,1446.0,0.22476999999999997
7070198,Vaibhav,3388.0,0.3375
7070328,dngeo17,3445.0,0.3375
7070403,nagao,1608.0,0.2257
7070415,Betesss,1731.0,0.22646999999999998
7070442,Da GG,2651.0,0.23975
7070471,ctscsu,3413.0,0.3375
7070612,Elahi,101.0,0.21881
7070749,Lukas,2697.0,0.24188
7070818,Eelco Wiechert,2877.0,0.25315
7070860,Jerry Pan,2692.0,0.24188
7070884,Gorynych,806.0,0.22299000000000002
7071160,SK,2331.0,0.23409000000000002
7071218,🎈🎈Magic Comp!🎈🎈,766.0,0.22285
7071245,sakki55,612.0,0.22230999999999998
7071318,Beluga,2782.0,0.24603000000000003
7071408,Prem Chotepanit,1125.0,0.22341
7071491,四年级小学生,94.0,0.2187
7071639,We go up helicopter,3630.0,0.41581
7071744,ThreeShades7,3490.0,0.3375
7071832,cravingTW,2411.0,0.23524
7071944,要錢錢,3152.0,0.30066
7072049,Caesar Lupum,887.0,0.22315
7072075,GabrielPehls,2823.0,0.24853000000000003
7072106,dhaqui the kaggler,537.0,0.22230999999999998
7072203,Bokai411,1288.0,0.22409
7072456,Vadim Pidonenko,23.0,0.21488000000000002
7072464,Ricard Trinchet,3181.0,0.30753
7072516,Anson Lee,2699.0,0.24188
7072542,Ah.B.,2940.0,0.25384
7072554,MREH,3026.0,0.27697
7072768,Javier Quintero,1017.0,0.22336999999999999
7072914,Eugeniusz,3627.0,0.41123999999999994
7073060,Monica Feng,3609.0,0.37501
7073123,Trading is hard,1577.0,0.22546999999999998
7073160,Jiayao Wang,2700.0,0.24188
7073167,Fred Cheng,1247.0,0.22396
7073169,Widischins,2325.0,0.23395
7073351,alanhtb,3122.0,0.29817
7073366,给大哥点点关注,1388.0,0.22443000000000002
7073675,shimizu-shunsuke,1866.0,0.22730999999999998
7073888,Alpha_Bet,17.0,0.21299
7073897,AnnWan,1900.0,0.22754000000000002
7074020,Mohsin hasan,2617.0,0.23878000000000002
7074168,lavrik,520.0,0.22230999999999998
7074186,Sciencehorizen,2687.0,0.24134
7074247,Alessio Peluso,2934.0,0.25361
7074264,1231234,945.0,0.22323
7074276,Ed Yanakov,2339.0,0.2344
7074443,Jérémy B,2306.0,0.23359000000000002
7074445,Krizsó Gergely,859.0,0.22309
7074535,Shawn,3492.0,0.3375
7074702,qizhengqi,1823.0,0.22701999999999997
7074703,Hangwelani,3598.0,0.36027
7074716,civ,290.0,0.22111999999999998
7074822,abundance23,2741.0,0.24204
7074887,Ida Ahmad,2570.0,0.23673000000000002
7074925,mskim31,2287.0,0.23301999999999998
7074957,Brent(MQ Wong),2743.0,0.24211999999999997
7074976,trees3,1451.0,0.22478
7075185,dustinvs,3311.0,0.3375
7075190,nakany,1778.0,0.22673000000000001
7075429,AndresJV,2686.0,0.24131999999999998
7075512,yuichiro kimura,1207.0,0.22369
7075537,隊名要叫啥,2520.0,0.23544
7075639,TharinduMadusanka,279.0,0.22104000000000001
7075693,Muhammad Riyaj Attari,3730.0,0.8260200000000001
7075698,Pedro Couto,2274.0,0.23279
7075855,浪里白条,1343.0,0.22421999999999997
7075905,Iñaki Elizari,3403.0,0.3375
7075906,nguyễn văn thiếp,2112.0,0.22858
7075957,Bartek M,1167.0,0.22348
7075964,Mikhail Artukhov,1182.0,0.22357
7076006,PhySCAUNY,2927.0,0.25316
7076072,RicardoAbreu,3267.0,0.32209
7076201,Aadhavan Muthurengan,3437.0,0.3375
7076324,tosh,2506.0,0.23540999999999998
7076344,Christian Sims,1356.0,0.2243
7076418,ssha,3399.0,0.3375
7076472,anoynms,2739.0,0.24203000000000002
7076476,Marcelino Andrade,3051.0,0.28598
7076488,Viswanathan AR,2855.0,0.25204
7076584,SyedMohammedArshadZaidi,2866.0,0.25281
7076601,RobertGlover,3305.0,0.3375
7076605,Evdilos_Ikaria,678.0,0.22255999999999998
7076619,Chris Russell,3648.0,0.46663999999999994
7076629,Garin,2128.0,0.22871999999999998
7076648,Vladimir Artus,3155.0,0.30109
7076738,Dwight Foster,2935.0,0.25361
7076742,Daniel Gärber,15.0,0.21206999999999998
7076880,Maurizio,3092.0,0.29428000000000004
7076927,UTE3,998.0,0.22330999999999998
7076928,Student M,2371.0,0.23503000000000002
7076944,Shinshin,1506.0,0.22493000000000002
7076977,Caesar M Tuguinay,3060.0,0.2875
7076982,LIN0623,2142.0,0.22891999999999998
7076985,oda takuya,2663.0,0.24023000000000003
7077161,ytakayama,456.0,0.2221
7077229,UW Interest Group,3187.0,0.30968
7077328,ChunHsuanLo,2649.0,0.23975
7077360,ligelitter,3793.0,1.9017700000000002
7077419,doteeee,2678.0,0.24105
7077441,benrelf,2884.0,0.25316
7077451,Denis Muratov,271.0,0.22099000000000002
7077453,咸豆腐脑最好吃,687.0,0.22259
7077527,menmenmeng,3195.0,0.31068
7077558,Yu1_Yu2,1640.0,0.22579000000000002
7077605,Devansh Chowdhury,2318.0,0.23385999999999998
7077725,Florian Schwarz,3220.0,0.31368
7077753,Dabey,3306.0,0.3375
7077811,Luyiuibe,1502.0,0.2249
7077826,Jingrui Han,1187.0,0.22359
7077852,T.Force,3610.0,0.37590999999999997
7078064,Artem Ermolaev,2155.0,0.22918000000000002
7078125,whiplash2,2919.0,0.25316
7078221,TTTTAKA,3801.0,3.13307
7078446,Symeon Chouvardas,3287.0,0.33283
7078572,WroMath,3607.0,0.3737
7078624,Naoned Chaos,3188.0,0.30973
7078817,Shikha Agrawal,3451.0,0.3375
7078859,DB1128,510.0,0.22225999999999999
7079203,teamshallowlearners,3622.0,0.39405999999999997
7079398,Olafyii,212.0,0.22044
7079404,Relampague,3257.0,0.31931
7079425,Hiroshi_110,1937.0,0.22776999999999997
7079574,复旦OBOG,475.0,0.22215
7079760,Mohil B,1585.0,0.22551
7079975,Kais Kermani,3175.0,0.30633
7080229,Douglas Marques,201.0,0.22024000000000002
7080232,itochan,2594.0,0.23765
7080294,Josef Schneider,3430.0,0.3375
7080438,msc,1001.0,0.22330999999999998
7080517,SEO_DJ,2473.0,0.23539000000000002
7080518,KangBK,3400.0,0.3375
7080549,Hartmut Ott,2937.0,0.25361
7080567,Stand on Titan,1077.0,0.22336999999999999
7080669,Name,1426.0,0.22471999999999998
7080736,Dhiren Kakkar,1996.0,0.22824
7081093,Mikhail Ovchinnikov,280.0,0.22104000000000001
7081097,Junji Takeshima,1229.0,0.22391
7081144,Terala Sowmya,3309.0,0.3375
7081150,Gay Team,2642.0,0.23936
7081210,penguin ks,305.0,0.22125999999999998
7081261,jonas,3515.0,0.3375
7081813,papaya,3262.0,0.32045999999999997
7081855,umamashi,2654.0,0.23975
7081872,m2learning,1499.0,0.22487
7082098,Gabriel Powericho Luo Daely,2410.0,0.23521
7082233,rahul gawade,3651.0,0.47453
7082239,niceeeee!,1417.0,0.22466
7082392,SOGBATYAN,3107.0,0.29721
7082410,SAFARI,2376.0,0.23505
7082501,david galludec,2643.0,0.23938
7082673,__cal_,815.0,0.223
7082731,OneThreeFive,2226.0,0.23098000000000002
7082940,gaetan nicolas pardon,3721.0,0.7157100000000001
7083123,Denis Vodchyts,1945.0,0.22787
7083367,erozar1123,1290.0,0.2241
7083435,Eman07,1644.0,0.2258
7083447,linxi,2518.0,0.23544
7083802,Yama,2071.0,0.2283
7084018,congying,2856.0,0.2521
7084070,JaydenMao,1780.0,0.22673000000000001
7084360,give me the first medal,2437.0,0.23536999999999997
7084374,something4kag,2160.0,0.22921999999999998
7084384,zuyats,2161.0,0.22923000000000002
7084506,Lina,472.0,0.22211999999999998
7084700,snyamai3,3737.0,0.89084
7084764,Nick,3059.0,0.28707
7084885,run king,2517.0,0.23544
7084910,bfgb,2801.0,0.24729
7085143,TMAC135,2231.0,0.23110999999999998
7085225,JustForFun,1964.0,0.22801999999999997
7085429,Hsuehkuan Lu,1420.0,0.22468000000000002
7085654,tera,731.0,0.22271
7085732,Josh Valchar,780.0,0.22291
7085847,Nikita K,3409.0,0.3375
7086042,Kamogawa_Horumo,618.0,0.22230999999999998
7086274,Gin04kg,1815.0,0.22701
7086389,HenryC,2600.0,0.23797
7086390,thkj,1569.0,0.22545
7086514,MIkhail Donskoy,2652.0,0.23975
7086536,Yoshinori Kaichi,1887.0,0.22746
7086578,花花,779.0,0.22291
7086636,Maxim Mezhov,1984.0,0.2281
7086903,happiness,1108.0,0.22341
7086906,mc0171,3406.0,0.3375
7087079,1418,3654.0,0.47516
7087116,wcwswswws,2359.0,0.23481
7087155,Ved,2507.0,0.23540999999999998
7087502,Rohit Gupta,3724.0,0.73225
7087789,Afolabi Ajibade,2493.0,0.23539000000000002
7087793,Alex Yue Huang,2644.0,0.23944000000000001
7087960,iancowen,3283.0,0.32897
7088034,treflow,2718.0,0.2419
7088122,micknix,3628.0,0.41311000000000003
7088123,y.taka,1346.0,0.22424000000000002
7088251,Yanqiao Wu,3416.0,0.3375
7088460,Khôi Ngô Văn,747.0,0.22276999999999997
7088648,Eric Gilbert,3744.0,0.9800399999999999
7088671,xiecheng,2084.0,0.22837
7089002,isa k [dsmlkz],74.0,0.21827
7089098,Mukesh,3160.0,0.30411
7089463,Ryo Ijuin,2048.0,0.22826
7089553,sandy1112,1047.0,0.22336999999999999
7089583,Libin Zhang,525.0,0.22230999999999998
7089765,Mayurz,3058.0,0.28698
7089875,Laurent M.,2187.0,0.2302
7090127,RuaYii i,1483.0,0.22487
7090392,Artur Kasymov,843.0,0.22305
7090663,Vitaliy,853.0,0.22308000000000003
7090681,Spy6392170,1963.0,0.22801
7090709,SheepB,100.0,0.21879
7090750,Jean-Philippe MARY,108.0,0.21896
7090816,Vinod Mangipudi,1798.0,0.22694
7090952,Frozen,2377.0,0.23505
7091082,Maksim Kleshchenok,1944.0,0.22784000000000001
7091171,KS #2,2915.0,0.25316
7091216,Aosanori,1181.0,0.22355999999999998
7091339,gopalm-ai,390.0,0.2217
7091455,Suresh Chekuri,2492.0,0.23539000000000002
7091486,Luke Adams,2986.0,0.26272
7091490,pcullen11,1927.0,0.22771
7091693,我就蹭蹭,2717.0,0.24188
7091810,Gokulakrishnan Swaminathan,1856.0,0.22728
7091887,Fritz Cremer,2786.0,0.24616
7091963,Somesh88,3422.0,0.3375
7091964,__andromeda__,2822.0,0.24846999999999997
7092018,Bob Jansen,2354.0,0.23469
7092034,Sabrina,604.0,0.22230999999999998
7092063,KDJ2020,1133.0,0.22341
7092078,Parth Singhal,3412.0,0.3375
7092103,Ali Alghaithi,394.0,0.22175
7092170,Tad Borthwick,3518.0,0.3375
7092388,kaoutar,3078.0,0.29175999999999996
7092440,Hamish Scott,2951.0,0.25605
7092464,andrekos,1076.0,0.22336999999999999
7092487,Alexander Ryzhkov,845.0,0.22305
7092516,littleduck,462.0,0.2221
7092836,ChrisCC,1174.0,0.22351999999999997
7092971,Marshall Munsch-Hayhurst,2806.0,0.24736999999999998
7093143,JustDoAll,695.0,0.22259
7093317,changjia chen,1466.0,0.22487
7093542,不太会炼丹,1014.0,0.22336999999999999
7093726,Eric #2,3117.0,0.29780999999999996
7093860,alanmiller,742.0,0.22275999999999999
7093891,manongyekai,2438.0,0.23539000000000002
7093908,hal doheny,2963.0,0.25809
7093941,DElon,1325.0,0.22416
7093988,fqguo,2580.0,0.2372
7094338,Rajeev,2664.0,0.24028000000000002
7094698,BenYou Husky,239.0,0.2207
7094730,Runner,2440.0,0.23539000000000002
7094778,Patrik,1449.0,0.22476999999999997
7094836,Taiga Nakaya,2702.0,0.24188
7094889,pavelkochnev,2658.0,0.2398
7094985,Hongbing Li,2206.0,0.23060999999999998
7095536,aspadus lewisrabihast,255.0,0.22085
7095807,Jameson,2167.0,0.22941999999999999
7095819,Francesco Romano,2292.0,0.23319
7096032,tradex,3272.0,0.3232
7096122,Roman Naumov,1710.0,0.22628
7096142,twhsu,171.0,0.21983000000000003
7096773,Antoniu Gugu,208.0,0.22036999999999998
7096831,Sheelwant Kumar,3289.0,0.33378
7096836,HarmoniaLeo,1419.0,0.22466999999999998
7096877,team_binners,703.0,0.22259
7096911,Mirat,2362.0,0.23485999999999999
7097053,YamPeleg,391.0,0.22171999999999997
7097307,leadmaker,718.0,0.22268000000000002
7097535,AlexArgus,3288.0,0.33349
7097623,Temuujin,3462.0,0.3375
7097715,AlgogrowthKMY,2615.0,0.23848000000000003
7097871,AlfredoHernandez,2543.0,0.2359
7097899,Ian Ozsvald,3067.0,0.28886
7098008,NickTheNick23,1020.0,0.22336999999999999
7098303,superb20.,1265.0,0.22405
7098390,Jaehoon Moon,1444.0,0.22476999999999997
7098422,AbduIIah AItay,1188.0,0.22361
7098956,cy4ego,221.0,0.22052
7098983,Troy Mann,2134.0,0.2288
7099040,TangBBB,515.0,0.22229000000000002
7099334,Eric #3,2774.0,0.24525
7099484,Kazume Nishiyama,2538.0,0.23579
7099567,CosmoZ,1979.0,0.2281
7099662,李家大猪蹄子,2744.0,0.24215
7099723,Xin Du,3791.0,1.56211
7099826,Yi Zhou,631.0,0.22230999999999998
7099841,tak,982.0,0.2233
7099934,dsmith607,2527.0,0.23556999999999997
7100000,随机游走,1651.0,0.22587
7100121,Nitin Singh,1723.0,0.22637
7100455,tiny_liang,1067.0,0.22336999999999999
7100486,BDG_FW,215.0,0.22048
7100578,zhspan,1722.0,0.22635999999999998
7100605,DhirajSingla,3100.0,0.2964
7100795,Pansos Ponso,222.0,0.22052
7100904,BDKMV,3144.0,0.29991
7100944,DmitryBeresnev,1473.0,0.22487
7100988,987,2789.0,0.24634
7101118,Aryan Kejriwal,2067.0,0.22826
7101614,PowerCouple,3626.0,0.40495
7101730,Shohei Matsuo,1520.0,0.22509
7101784,beginner,303.0,0.22125
7101796,TMOQ,2442.0,0.23539000000000002
7101829,Eiji Hirokawa,1448.0,0.22476999999999997
7102071,大鸟转转,2792.0,0.24678000000000003
7102120,Kaz,117.0,0.21913000000000002
7102158,RAMESH SIMHADRI,1000.0,0.22330999999999998
7102209,M4K0,2453.0,0.23539000000000002
7102226,chantama,55.0,0.21768
7102534,Atul Acharya,1222.0,0.22383000000000003
7102600,Ravi Teja Chilakala,2753.0,0.24293
7102915,Liu YZ,2497.0,0.23539000000000002
7103018,Volatility Smootie,3273.0,0.32324
7103246,__ministry__,1292.0,0.2241
7103334,TeAgile,3173.0,0.30601
7103615,TRAORE Babou,3079.0,0.29201
7103917,Hiroki Matsuki,3667.0,0.5352899999999999
7104012,Ken Nakata,1686.0,0.22613000000000003
7104017,Chika Sasaki,727.0,0.2227
7104114,Dasten Turlin,543.0,0.22230999999999998
7104127,Pronkin Aleksei,2210.0,0.23073000000000002
7104333,Simona Hu,2233.0,0.23126999999999998
7104394,cchuang2009,204.0,0.2203
7104557,JobWin,1489.0,0.22487
7104601,VWeimer,3449.0,0.3375
7104656,ko0000,2171.0,0.22953
7104798,Andrew Wang,144.0,0.21953000000000003
7104850,cchan,159.0,0.21968000000000001
7104871,ryozawa,2184.0,0.23015
7105231,HansonH,1735.0,0.22646999999999998
7105482,KuchBhi,3270.0,0.32225
7105620,Grzegorz Sionkowski,1962.0,0.228
7105688,notaBene,1413.0,0.22463000000000002
7105903,növle,1926.0,0.2277
7106134,Mansoori,2613.0,0.2384
7107497,Kerem P,3601.0,0.36405
7107516,Here to Learn :),2257.0,0.23214
7108050,OwenFlanagan,3414.0,0.3375
7108056,Mikhail Oleynik,2701.0,0.24188
7108108,Ying Yao,2352.0,0.23462
7108137,Roe,103.0,0.21884
7108179,Ahmed Fawzy,2445.0,0.23539000000000002
7108226,Shuigs18,1772.0,0.22671999999999998
7108300,PEQNP,2818.0,0.24821999999999997
7108349,Rabbani Mozahid,2077.0,0.22837
7108584,DKraynak,2844.0,0.25085
7108593,cycfc,708.0,0.22259
7108603,ChangJiang1998,2537.0,0.23578000000000002
7108687,Hiromu NAKADA,79.0,0.21838000000000002
7109096,Neev Sikka,3746.0,0.99587
7109171,AB,2787.0,0.24627
7109192,shenglei zhang,2038.0,0.22826
7109513,kawawawa23,2091.0,0.22837
7109733,Nobatgeldi Geldimammedov,468.0,0.22211
7109835,Bailey Stimac,3420.0,0.3375
7109851,ryunosuke_miyaguni,2209.0,0.23071
7110017,KTakuya,964.0,0.22326999999999997
7110259,致Great,1566.0,0.22543000000000002
7110261,UC,1940.0,0.22776999999999997
7110456,;D,198.0,0.22019
7110648,Olympia,2126.0,0.22871
7110743,ChiChih,1938.0,0.22776999999999997
7111263,LogoPractic,1096.0,0.22336999999999999
7111393,tkgtkg,1415.0,0.22464
7111410,Indy Navarro,2665.0,0.24042
7111442,Velum,1171.0,0.22351
7111454,real neural network,1477.0,0.22487
7111633,alsaco,674.0,0.22254000000000002
7111661,wbsb,2502.0,0.23539000000000002
7111917,Tri Labs,3764.0,1.06744
7111947,WalyWaly,2630.0,0.23905
7112034,Jun Yu Tan,1233.0,0.22393000000000002
7112078,giras,2512.0,0.23544
7112203,ds.wook,429.0,0.22196
7112208,Soreb Singh,483.0,0.22218000000000002
7112308,Edmund_Z,3772.0,1.0998
7112527,tiyyi,881.0,0.22314
7112574,dedl,666.0,0.2225
7112653,Tabular! Here we go...,1336.0,0.22421999999999997
7112695,Sachin,2374.0,0.23504
7112704,DAPADA,1099.0,0.22336999999999999
7112953,htsbrer,3417.0,0.3375
7113023,sravn,2404.0,0.23514000000000002
7113066,Sahil Bharodiya,3675.0,0.55053
7113087,MSF,3049.0,0.28549
7113157,nakamoto,2578.0,0.23686
7113354,Yu Sun,574.0,0.22230999999999998
7113516,Yibing Tan,2351.0,0.23460999999999999
7113541,Marcus Ahmad,2596.0,0.23779
7113615,ShangWei Liu,406.0,0.22185
7113631,Mathmagic,35.0,0.21641
7113734,Heteroskedasticity,205.0,0.22035
7113748,Darth Vader,2621.0,0.23889000000000002
7113817,tsa,827.0,0.22304000000000002
7114032,AIRE_Shi,2015.0,0.22826
7114141,Farji402,2250.0,0.23185
7114180,Raúl Chapa,2914.0,0.25316
7114476,Jim M,2255.0,0.23209000000000002
7114545,khaoulacnn,3119.0,0.29794
7114648,Alex Sid,2350.0,0.23459000000000002
7114960,Aimé T Shangula,2634.0,0.23909
7114976,CV 0.1602,2790.0,0.24636
7115322,iDSSP2,1821.0,0.22701
7115685,ArvindChavhan,3806.0,19.40713
7115691,Purple Father,726.0,0.2227
7115834,Black Knight,1901.0,0.22754000000000002
7116306,Fasheng Xu,3450.0,0.3375
7116442,Delta Gamma Theta Vega,21.0,0.21464
7117075,shahrdar,3591.0,0.34855
7117266,jkao92,3660.0,0.5029399999999999
7117419,Margarita,2727.0,0.24194000000000002
7117815,Artur Saturnino,3011.0,0.27031
7117859,bbbkrth,491.0,0.22221
7117928,Zhuo Ying Jiang Li,2647.0,0.23963
7117954,saya_sasatou,2367.0,0.23494
7117991,Semyon Semenov,873.0,0.2231
7118047,Ozzy,783.0,0.22294
7118219,Yasso,2852.0,0.25185
7118844,sasasa@FCL,3421.0,0.3375
7118946,hiroki_,1223.0,0.22383000000000003
7118970,KrutarthMajithia,796.0,0.22296999999999997
7118989,cmanning,288.0,0.22109
7119132,Dmitry Kibalnikov,1820.0,0.22701
7119215,amirreza,187.0,0.2201
7119468,Mihai Cutica,2266.0,0.2324
7119503,Daniel Bilitewski,3221.0,0.31374
7119584,Martin Kolarik,922.0,0.22323
7119658,Orlem,1659.0,0.22594
7119782,Igor Jovanovic,1744.0,0.22646999999999998
7119962,Amanda,433.0,0.22198
7120057,Spicy.IcecreaM,2948.0,0.25493000000000005
7120171,JerkeyTengu,2063.0,0.22826
7120279,LIA,2978.0,0.26099
7120311,Baotong Zhang,476.0,0.22216
7120567,Manjunath L,2013.0,0.22826
7120786,To The Moon,2662.0,0.24020999999999998
7121131,TERU,3616.0,0.38226
7121238,TA N,1266.0,0.22405
7121240,remigere,2447.0,0.23539000000000002
7121438,Takuuto,3418.0,0.3375
7121447,s2terminal,2675.0,0.24094000000000002
7121451,Angels,1536.0,0.22524
7121490,cym fzy tqy,71.0,0.21819000000000002
7121558,octopus,2659.0,0.23983000000000002
7121835,Visith kumarapperuma,1215.0,0.22376
7121860,Chaochao Ma,2010.0,0.22826
7121948,taqu.maz,2267.0,0.23246999999999998
7121979,xudingjian,2302.0,0.23342
7122021,Team Name,190.0,0.22013000000000002
7122109,masamichi toyama,127.0,0.21924000000000002
7122145,Tifo,213.0,0.22044
7122263,SigmaBoykies,1768.0,0.2267
7122406,Atilla,2845.0,0.25088
7122423,grr_ws,1626.0,0.22574
7122636,14s14,2215.0,0.23087
7122718,Alluri Jairam,2549.0,0.23606
7122839,Leesu,3053.0,0.28619
7122971,RT404,3655.0,0.47516
7122987,Nothing is impossible,1166.0,0.22348
7123077,White note,2511.0,0.23544
7123116,Priyharsh Gangwar,3253.0,0.31889
7123200,tw_chives,3176.0,0.30651
7123348,Rezar,3695.0,0.64863
7123351,Berke Uğurlu,1877.0,0.2274
7123473,adrian mrozo,1196.0,0.22364
7123507,mcwema,1621.0,0.22574
7123590,PandaQ,123.0,0.2192
7123612,kota endo,2420.0,0.23534000000000002
7123622,Artem Filippov,1440.0,0.22476
7124019,rishikush,2034.0,0.22826
7124031,Pagasus,3189.0,0.3098
7124079,RAFAEL MATHEUS RIBEIRO,1243.0,0.22396
7124148,Not_Groot,3204.0,0.31178
7124316,MengYe,1373.0,0.22435
7124633,AndrewCurran,2960.0,0.25788
7124682,koktana,2007.0,0.22826
7125191,Yuye Chen,48.0,0.21735
7125435,tylange1,3070.0,0.28929
7125580,YLQ,132.0,0.21930999999999998
7125668,TK(TeamShiny),760.0,0.22283000000000003
7125696,lyuzheng1995,2383.0,0.23508
7125902,Elephant Young,2985.0,0.26268
7125908,qyyyyyf,1281.0,0.22408000000000003
7125948,_whitecat_22,405.0,0.22184
7126067,Braylon1002,116.0,0.21911999999999998
7126230,Cheryl Wang,898.0,0.22319
7126281,lsl lee,2583.0,0.23724
7126299,PearlNova,792.0,0.22296999999999997
7126823,RITURAJ TALUKDAR,2448.0,0.23539000000000002
7126971,Group 55,3790.0,1.5030700000000001
7127237,Yamadaikon,521.0,0.22230999999999998
7127407,Florencia Florio,2449.0,0.23539000000000002
7127414,Zimo Shan,2433.0,0.23536999999999997
7127442,Rajesh Michael,3587.0,0.34117
7127469,wylong,1828.0,0.2271
7127548,Jack Marsch,3211.0,0.31188
7127664,Leoncio,2624.0,0.239
7127678,CrossFitSpark,2422.0,0.23535999999999999
7127810,n00bs,3789.0,1.50122
7127841,Tulezorcs,1432.0,0.22473
7127856,dragon zhang,1470.0,0.22487
7127867,Pegasus,73.0,0.21827
7127879,Alan Lahoud,2270.0,0.23256999999999997
7127958,Tugay Çelik,3747.0,1.0
7128050,pkwangwanjun,2533.0,0.23569
7128085,Iwa Iwa,958.0,0.22326999999999997
7128173,Martin Søgaard Nielsen,1289.0,0.2241
7128211,Bach Tran,1139.0,0.22341
7128906,DSCommunity_UZ,2344.0,0.23446999999999998
7129042,Seb & Phil,1359.0,0.22432
7129106,dondakeshimo,2452.0,0.23539000000000002
7129206,takoihiroaki,2321.0,0.23392
7129220,Matthew Ma,1411.0,0.22461
7129252,kai wang0513,2384.0,0.23508
7129277,joie_LEE,2776.0,0.24555
7129417,saihyou,1786.0,0.22683000000000003
7129474,SpectroB,3537.0,0.3375
7129525,Wu Yudi,2224.0,0.23096999999999998
7129634,jack,1280.0,0.22408000000000003
7129733,henryXU0830,2535.0,0.23571
7129906,pseudr,2300.0,0.23337
7130082,月半,1060.0,0.22336999999999999
7130174,markmipt,1643.0,0.2258
7130241,Chinmay Bharti,1809.0,0.227
7130333,Ada a,2396.0,0.23513
7130394,芒果,1307.0,0.22411999999999999
7130495,bestWishs,690.0,0.22259
7130549,Yu Nakasone,3075.0,0.29081
7130601,optim_null,1352.0,0.22426999999999997
7130642,LuzhangCV,1098.0,0.22336999999999999
7130647,Ethan,11.0,0.21018
7130651,ggara_gara,31.0,0.21604
7130754,Kosuke Harada,2319.0,0.2339
7130779,katom,809.0,0.22299000000000002
7130893,R.Chiba,856.0,0.22309
7130977,档次问题,719.0,0.22268000000000002
7131197,CI314X,2916.0,0.25316
7131473,Meghraj Pardesi,2430.0,0.23536999999999997
7131854,Trust. W,2397.0,0.23514000000000002
7132157,[Deleted] ed0c5a14-00b3-402c-ba61-a271687ade9d,2680.0,0.24111999999999997
7132180,Volatility smile,732.0,0.22271
7132308,Goriaev Nick,3674.0,0.5494100000000001
7132649,Tadhg Fitzgerald,3429.0,0.3375
7132749,drRandomCosmos,3168.0,0.30499
7132891,Hyunggyu Park,2733.0,0.24195
7133115,Kirill Kamaev,2398.0,0.23514000000000002
7133178,Poliakovych Yuri,1606.0,0.2257
7133187,Ramzy Karam,1379.0,0.22435
7133201,Andrew Cooke,3459.0,0.3375
7133388,MapleTriskit,672.0,0.22253
7133403,yYaMamoto,2102.0,0.22837
7133640,Tom,1951.0,0.22791
7133687,Hardcore Noob,149.0,0.21958000000000003
7134104,Inaba Kenichi,3714.0,0.70918
7134142,suudon,2885.0,0.25316
7134258,helloly333,2794.0,0.24678000000000003
7134300,Slimshady,2399.0,0.23514000000000002
7134344,Developer.Jun,2212.0,0.23079000000000002
7134454,Tsunami,528.0,0.22230999999999998
7134468,YAG,1366.0,0.22435
7134477,aldinM9,142.0,0.2195
7134611,paxmet92,3423.0,0.3375
7134729,alphaquanter,1734.0,0.22646999999999998
7134872,kasugasan,1627.0,0.22575
7135307,Maggie Zhou,2435.0,0.23536999999999997
7135387,Little Bear,3699.0,0.6745399999999999
7135431,Basil #2,62.0,0.21785
7135682,goalkeeper,1689.0,0.22619
7135785,Sarvar,1841.0,0.22721999999999998
7135903,Mariusz Nowak,1871.0,0.22733000000000003
7135978,kMUTOU,3096.0,0.29479
7136103,SeraQueVence,2553.0,0.23629
